"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_type","http_method","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-03-02T18:39:24"",""dest_ip"":""41.179.196.105"",""src_port"":""43349"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""204.77.146.45"",""uri_path"":""/startsession"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""Indeed.com"",""http_user_agent"":""Googlebot/2.1 ( http://www.googlebot.com/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:39:24.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"41.179.196.105",,,,,,,,"41.179.196.105",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Googlebot/2.1 ( http://www.googlebot.com/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Indeed.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"204.77.146.45",,,,,,,,"204.77.146.45",false,,,"00:50:56:94:3A:AF",,,untrust,43349,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:39:24",,tcp,"/startsession","c=900002774","http://Indeed.com/startsession",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:38:46    "",""dest_ip"":""58.28.4.28"",""src_port"":51193,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""107.148.58.106"",""uri_path"":""/reference/android/graphics/Path.html"",""site"":""generic.eprints.org"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:38:46.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,38,march,46,monday,2020,local,"58.28.4.28",,,,,,,,"58.28.4.28",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Python-httplib2/0.7.0 (gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"generic.eprints.org","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"107.148.58.106",,,,,,,,"107.148.58.106",false,,,"00:50:56:93:3C:AA",,,untrust,51193,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:38:46    ",14,tcp,"/reference/android/graphics/Path.html",,"http://generic.eprints.org:9080/reference/android/graphics/Path.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:38:42"",""dest_ip"":""10.54.62.37"",""src_port"":""48729"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""34.163.24.71"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""ournals.hipatiapress.com"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:38:42.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"10.54.62.37",,,,,,,,"10.54.62.37",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"ournals.hipatiapress.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"34.163.24.71",,,,,,,,"34.163.24.71",false,,,"00:50:56:94:3A:AF",,,untrust,48729,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:38:42",,tcp,"","c=900002774","http://ournals.hipatiapress.com",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:38:22"",""dest_ip"":""185.218.41.74"",""src_port"":""47329"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""239.233.234.75"",""uri_path"":""/en/arcgisdesktop/10.0/05700000009000000.htm"",""site"":""www.civiljustice.info"",""http_user_agent"":""Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:38:22.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"185.218.41.74",,,,,,,,"185.218.41.74",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.civiljustice.info","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"239.233.234.75",,,,,,,,"239.233.234.75",false,,,"00:50:56:93:3C:AA",,,untrust,47329,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:38:22",,tcp,"/en/arcgisdesktop/10.0/05700000009000000.htm",,"http://www.civiljustice.info:9080/en/arcgisdesktop/10.0/05700000009000000.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:38:21"",""dest_ip"":""240.231.211.126"",""src_port"":""30835"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""45.150.241.1"",""uri_path"":""/en/arcgisdesktop/10.0/05700000009000000.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""monster.com"",""http_user_agent"":""Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:38:21.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"240.231.211.126",,,,,,,,"240.231.211.126",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"monster.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"45.150.241.1",,,,,,,,"45.150.241.1",false,,,"00:50:56:94:3A:AF",,,untrust,30835,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:38:21",,tcp,"/en/arcgisdesktop/10.0/05700000009000000.htm","c=900002774","http://monster.com/en/arcgisdesktop/10.0/05700000009000000.htm",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:38:07"",""dest_ip"":""98.51.0.186"",""src_port"":""8826"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""167.111.124.194"",""uri_path"":""/jargon/a/absopath.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.netinfoseco.com"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T18:38:07.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"98.51.0.186",,,,,,,,"98.51.0.186",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.netinfoseco.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"167.111.124.194",,,,,,,,"167.111.124.194",false,,,"00:50:56:94:3A:AF",,,untrust,8826,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:38:07",,tcp,"/jargon/a/absopath.htm","c=900002774","http://www.netinfoseco.com/jargon/a/absopath.htm",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:38:00"",""dest_ip"":""228.33.246.111"",""src_port"":""49638"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""190.103.39.132"",""uri_path"":""/help/articles/how-do-i-set-up-a-webpage.html"",""site"":""generic.eprints.org"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; en-GB)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:38:00.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"228.33.246.111",,,,,,,,"228.33.246.111",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; en-GB)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"generic.eprints.org","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"190.103.39.132",,,,,,,,"190.103.39.132",false,,,"00:50:56:93:3C:AA",,,untrust,49638,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:38:00",,tcp,"/help/articles/how-do-i-set-up-a-webpage.html",,"http://generic.eprints.org:9080/help/articles/how-do-i-set-up-a-webpage.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:50    "",""dest_ip"":""132.69.253.129"",""src_port"":40497,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""177.209.113.57"",""uri_path"":""/jargon/a/absopath.htm"",""site"":""oaicat.oclc.org"",""http_user_agent"":""msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:37:50.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,37,march,50,monday,2020,local,"132.69.253.129",,,,,,,,"132.69.253.129",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"oaicat.oclc.org","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"177.209.113.57",,,,,,,,"177.209.113.57",false,,,"00:50:56:93:3C:AA",,,untrust,40497,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:37:50    ",14,tcp,"/jargon/a/absopath.htm",,"http://oaicat.oclc.org:9080/jargon/a/absopath.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:50    "",""dest_ip"":""179.10.237.26"",""src_port"":21368,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""7.247.237.81"",""uri_path"":""/webservices/jax-rs/jax-rs-path-uri-matching-example/"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:37:50.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,37,march,50,monday,2020,local,"179.10.237.26",,,,,,,,"179.10.237.26",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"7.247.237.81",,,,,,,,"7.247.237.81",false,,,"00:50:56:93:3C:AA",,,untrust,21368,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:37:50    ",14,tcp,"/webservices/jax-rs/jax-rs-path-uri-matching-example/",,"http://drtbalu.entscholar.net:9080/webservices/jax-rs/jax-rs-path-uri-matching-example/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:39"",""dest_ip"":""190.138.163.34"",""src_port"":""12015"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""147.98.9.223"",""uri_path"":""/webservices/jax-rs/jax-rs-path-uri-matching-example/"",""site"":""www.ucm.es"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:37:39.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"190.138.163.34",,,,,,,,"190.138.163.34",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.ucm.es","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"147.98.9.223",,,,,,,,"147.98.9.223",false,,,"00:50:56:93:3C:AA",,,untrust,12015,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:37:39",,tcp,"/webservices/jax-rs/jax-rs-path-uri-matching-example/",,"http://www.ucm.es:9080/webservices/jax-rs/jax-rs-path-uri-matching-example/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:36"",""dest_ip"":""72.13.71.94"",""src_port"":""26422"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""126.98.206.32"",""uri_path"":""/startsession"",""site"":""Simplyhired.com"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:37:36.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"72.13.71.94",,,,,,,,"72.13.71.94",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Simplyhired.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"126.98.206.32",,,,,,,,"126.98.206.32",false,,,"00:50:56:93:3C:AA",,,untrust,26422,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:37:36",,tcp,"/startsession",,"http://Simplyhired.com:9080/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:33    "",""dest_ip"":""71.72.170.157"",""src_port"":53285,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""230.100.242.91"",""uri_path"":""/projects/paths.html"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:37:33.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,37,march,33,monday,2020,local,"71.72.170.157",,,,,,,,"71.72.170.157",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"230.100.242.91",,,,,,,,"230.100.242.91",false,,,"00:50:56:93:3C:AA",,,untrust,53285,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:37:33    ",14,tcp,"/projects/paths.html",,"http://cemi.socionet.ru:9080/projects/paths.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:37:28"",""dest_ip"":""8.6.102.128"",""src_port"":""48602"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""73.63.227.197"",""uri_path"":""/its/webDtParentPaths.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.readvegavulcan.com"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:37:28.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"8.6.102.128",,,,,,,,"8.6.102.128",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.readvegavulcan.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"73.63.227.197",,,,,,,,"73.63.227.197",false,,,"00:50:56:94:3A:AF",,,untrust,48602,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:37:28",,tcp,"/its/webDtParentPaths.htm","c=900002774","http://www.readvegavulcan.com/its/webDtParentPaths.htm",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
